route_id,vehicle_id,vehicle_instance_id,vehicle_type_id,energy_type,arc_seq,from_node,to_node,to_is_green,green_access_violation,depart_min,depart_time,arrival_min,arrival_time,service_start_min,service_start_time,leave_min,leave_time,travel_minutes,distance_km,waiting_minutes,late_minutes,remaining_weight_after_service,remaining_volume_after_service,energy_cost,carbon_cost,traffic_segments
S0102,T4_008,T4_008,4,新能源,1,0,49,False,False,840.0,14:00:00,858.149681,14:18:09,858.149681,14:18:09,878.149681,14:38:09,18.149681,16.727956,0.0,16.149681,0.0,0.0,12.521644,2.486386,"[{""start_min"": 840.0, ""end_min"": 858.149681, ""speed_kmh"": 55.3, ""distance_km"": 16.727956, ""period_label"": ""S""}]"
S0102,T4_008,T4_008,4,新能源,2,49,0,False,False,878.149681,14:38:09,896.299363,14:56:18,896.299363,14:56:18,896.299363,14:56:18,18.149681,16.727956,0.0,0.0,0.0,0.0,9.282332,1.843166,"[{""start_min"": 878.149681, ""end_min"": 896.299363, ""speed_kmh"": 55.3, ""distance_km"": 16.727956, ""period_label"": ""S""}]"
S0103,T1_025,T1_025,1,燃油,1,0,49,False,False,824.0,13:44:00,842.149681,14:02:09,842.149681,14:02:09,862.149681,14:22:09,18.149681,16.727956,0.0,0.149681,1468.811778,3.758784,44.886364,9.764996,"[{""start_min"": 824.0, ""end_min"": 842.149681, ""speed_kmh"": 55.3, ""distance_km"": 16.727956, ""period_label"": ""S""}]"
S0103,T1_025,T1_025,1,燃油,2,49,57,False,False,862.149681,14:22:09,874.333867,14:34:20,878.0,14:38:00,898.0,14:58:00,12.184186,11.229758,3.666133,0.0,0.0,0.0,25.826261,5.618484,"[{""start_min"": 862.149681, ""end_min"": 874.333867, ""speed_kmh"": 55.3, ""distance_km"": 11.229758, ""period_label"": ""S""}]"
S0103,T1_025,T1_025,1,燃油,3,57,0,False,False,898.0,14:58:00,947.988912,15:47:59,947.988912,15:47:59,947.988912,15:47:59,49.988912,30.156791,0.0,0.0,0.0,0.0,59.225055,12.884368,"[{""start_min"": 898.0, ""end_min"": 900.0, ""speed_kmh"": 55.3, ""distance_km"": 1.843333, ""period_label"": ""S""}, {""start_min"": 900.0, ""end_min"": 947.988912, ""speed_kmh"": 35.4, ""distance_km"": 28.313458, ""period_label"": ""N""}]"
S0104,T4_004,T4_004,4,新能源,1,0,57,False,False,878.0,14:38:00,916.745974,15:16:45,916.745974,15:16:45,936.745974,15:36:45,38.745974,30.156791,0.0,0.0,0.0,0.0,22.43888,4.455623,"[{""start_min"": 878.0, ""end_min"": 900.0, ""speed_kmh"": 55.3, ""distance_km"": 20.276667, ""period_label"": ""S""}, {""start_min"": 900.0, ""end_min"": 916.745974, ""speed_kmh"": 35.4, ""distance_km"": 9.880125, ""period_label"": ""N""}]"
S0104,T4_004,T4_004,4,新能源,2,57,0,False,False,936.745974,15:36:45,987.85918,16:27:52,987.85918,16:27:52,987.85918,16:27:52,51.113206,30.156791,0.0,0.0,0.0,0.0,16.665287,3.309177,"[{""start_min"": 936.745974, ""end_min"": 987.85918, ""speed_kmh"": 35.4, ""distance_km"": 30.156791, ""period_label"": ""N""}]"
S0105,T1_027,T1_027,1,燃油,1,0,57,False,False,845.0,14:05:00,877.719846,14:37:43,878.0,14:38:00,898.0,14:58:00,32.719846,30.156791,0.280154,0.0,564.949,1.8194,79.402515,17.27396,"[{""start_min"": 845.0, ""end_min"": 877.719846, ""speed_kmh"": 55.3, ""distance_km"": 30.156791, ""period_label"": ""S""}]"
S0105,T1_027,T1_027,1,燃油,2,57,37,False,False,898.0,14:58:00,934.592594,15:34:36,934.592594,15:34:36,954.592594,15:54:36,36.592594,22.252964,0.0,291.592594,0.0,-0.0,46.972124,10.218752,"[{""start_min"": 898.0, ""end_min"": 900.0, ""speed_kmh"": 55.3, ""distance_km"": 1.843333, ""period_label"": ""S""}, {""start_min"": 900.0, ""end_min"": 934.592594, ""speed_kmh"": 35.4, ""distance_km"": 20.40963, ""period_label"": ""N""}]"
S0105,T1_027,T1_027,1,燃油,3,37,0,False,False,954.592594,15:54:36,1057.656287,17:37:39,1057.656287,17:37:39,1057.656287,17:37:39,103.063693,60.807579,0.0,0.0,0.0,-0.0,119.581535,26.014876,"[{""start_min"": 954.592594, ""end_min"": 1020.0, ""speed_kmh"": 35.4, ""distance_km"": 38.59037, ""period_label"": ""N""}, {""start_min"": 1020.0, ""end_min"": 1057.656287, ""speed_kmh"": 35.4, ""distance_km"": 22.217209, ""period_label"": ""FALLBACK""}]"
